2015-08-01 15:53:44.878 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1279ms
    GET     /merchantuser/user/{userEntityId} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/userByEmail/{email} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/{merchantId}/alias/{alias}/users (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/{merchantId}/users (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/create (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/update (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/user/{userEntityId}/locale/{locale} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)

2015-08-14 17:13:36.767 [main] WARN  o.glassfish.jersey.internal.Errors - The following warnings have been detected: WARNING: The (sub)resource method get in com.mpayme.dw.merchantuser.resource.IndexResource contains empty path annotation.

2015-08-14 17:13:36.770 [main] INFO  o.e.j.server.handler.ContextHandler - Started i.d.j.MutableServletContextHandler@-6db19eaf{/,null,AVAILABLE}
2015-08-14 17:13:36.773 [main] INFO  i.dropwizard.setup.AdminEnvironment - tasks = 

    POST    /tasks/log-level (io.dropwizard.servlets.tasks.LogConfigurationTask)
    POST    /tasks/gc (io.dropwizard.servlets.tasks.GarbageCollectionTask)

2015-08-14 17:13:36.776 [main] INFO  o.e.j.server.handler.ContextHandler - Started i.d.j.MutableServletContextHandler@691c61be{/,null,AVAILABLE}
2015-08-14 17:13:37.248 [main] INFO  o.e.jetty.server.ServerConnector - Started application@362782c6{HTTP/1.1}{0.0.0.0:20151}
2015-08-14 17:13:37.758 [main] INFO  o.e.jetty.server.ServerConnector - Started admin@64548646{HTTP/1.1}{0.0.0.0:20150}
2015-08-14 17:13:37.758 [main] INFO  org.eclipse.jetty.server.Server - Started @19839ms
2015-08-14 17:14:14.612 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1361ms
2015-08-14 17:14:14.708 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Aug 14 17:14:14 CST 2015]; root of context hierarchy
2015-08-14 17:14:14.796 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-14 17:14:14.802 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1ee03e98: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; root of factory hierarchy
2015-08-14 17:14:14.807 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Aug 14 17:14:14 CST 2015]; parent: Root WebApplicationContext
2015-08-14 17:14:14.809 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Registering annotated classes: [class com.mpayme.dw.merchantuser.config.SpringConfiguration]
2015-08-14 17:14:14.984 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-config.xml]
2015-08-14 17:14:15.900 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-service.xml]
2015-08-14 17:14:15.953 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-database.xml]
2015-08-14 17:14:16.127 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-14 17:14:16.153 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Bean 'org.springframework.scheduling.annotation.ProxyAsyncConfiguration' of type [class org.springframework.scheduling.annotation.ProxyAsyncConfiguration$$EnhancerBySpringCGLIB$$70b870ce] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-14 17:14:16.244 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2015-08-14 17:14:16.417 [main] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5 [built 02-January-2015 13:25:04 -0500; debug? true; trace: 10]
2015-08-14 17:14:16.633 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'payme.znap'
2015-08-14 17:14:16.640 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: payme.znap
	...]
2015-08-14 17:14:16.692 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.5.Final}
2015-08-14 17:14:16.692 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2015-08-14 17:14:16.693 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2015-08-14 17:14:20.714 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
2015-08-14 17:14:20.927 [main] INFO  c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge2x49bc2e4ezuxn04s|31d609a3, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge2x49bc2e4ezuxn04s|31d609a3, idleConnectionTestPeriod -> 100, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.2.33:1521:xe, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 300, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 30, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> select 1 from dual, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2015-08-14 17:14:20.936 [main] WARN  c.m.v.r.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
2015-08-14 17:14:21.191 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2015-08-14 17:14:21.669 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-14 17:14:21.669 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-14 17:14:21.670 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-14 17:14:21.670 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-14 17:14:21.671 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.DataList
2015-08-14 17:14:21.672 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.DataList
2015-08-14 17:14:21.679 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:14:21.679 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-14 17:14:21.679 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-14 17:14:21.680 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:14:21.680 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-14 17:14:21.680 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-14 17:14:21.681 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-14 17:14:21.681 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-14 17:14:21.681 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dw.merchantuser.dao.entity.LoginDetailsPK
2015-08-14 17:14:21.682 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:14:21.683 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-14 17:14:21.683 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-14 17:14:21.683 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-14 17:14:21.683 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-14 17:14:21.684 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:14:21.684 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-14 17:14:21.684 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-14 17:14:21.685 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:14:21.685 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:14:21.685 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:14:21.685 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:14:21.686 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:14:21.686 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:14:21.687 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:14:21.687 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:14:21.689 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:14:21.689 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:14:21.693 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:14:21.693 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:14:21.701 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-08-14 17:14:22.092 [main] DEBUG c.m.util.StringSequenceGenerator - entity id [PREFIX:]
2015-08-14 17:14:22.396 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:14:22.399 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:14:22.456 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:14:22.468 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:14:23.195 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.195 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.465 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.465 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.530 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.531 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:14:23.531 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
